,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,AR
30794,Macro,9000,32,6,120,159.0,199.0,12.0,6.0,90.0,2.0
30795,Macro,9000,32,6,120,294.0,194.0,4.0,4.0,90.0,1.0
30796,Macro,9000,32,6,120,106.52413940429688,194.75814819335938,9.102737426757812,5.949645042419434,79.32267761230469,1.5299631090355212
30797,Macro,9000,32,6,120,106.0,194.5,6.0,5.0,90.0,1.2
30798,Macro,9000,32,6,120,253.0,193.0,4.0,4.0,90.0,1.0
30799,Macro,9000,32,6,120,117.6993179321289,194.48812866210938,13.950332641601562,6.356537818908691,109.88623046875,2.1946432223062895
30800,Macro,9000,32,6,120,118.0,194.5,10.0,7.0,90.0,1.4285714285714286
30801,Macro,9000,32,6,120,317.0296936035156,190.07847595214844,13.22069263458252,10.42373275756836,97.04283905029297,1.2683261305776832
30802,Macro,9000,32,6,120,317.0,191.5,12.0,7.0,90.0,1.7142857142857142
30803,Macro,9000,32,6,120,330.0635070800781,190.37881469726562,8.581232070922852,6.777571678161621,172.9420166015625,1.2661219207128271
30804,Macro,9000,32,6,120,329.5,190.5,7.0,5.0,90.0,1.4
30805,Macro,9000,32,6,120,182.58140563964844,191.0587921142578,15.93803882598877,8.458555221557617,95.20838165283203,1.8842507270471929
30806,Macro,9000,32,6,120,180.0,191.0,10.0,8.0,90.0,1.25
30807,Macro,9000,32,6,120,8.47585678100586,189.24185180664062,9.102737426757812,5.949645042419434,79.32267761230469,1.5299631090355212
30808,Macro,9000,32,6,120,9.0,189.5,6.0,5.0,90.0,1.2
30809,Macro,9000,32,6,120,244.0,188.0,4.0,4.0,90.0,1.0
30810,Macro,9000,32,6,120,263.0,187.0,4.0,4.0,90.0,1.0
30811,Macro,9000,32,6,120,34.71466064453125,188.11260986328125,14.139357566833496,6.221076011657715,115.80997467041016,2.2728154326257486
30812,Macro,9000,32,6,120,34.5,188.0,9.0,8.0,90.0,1.125
30813,Macro,9000,32,6,120,374.2727355957031,185.27272033691406,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
30814,Macro,9000,32,6,120,374.5,185.5,5.0,5.0,90.0,1.0
30815,Macro,9000,32,6,120,84.76123809814453,187.04420471191406,11.42708683013916,8.155738830566406,10.523407936096191,1.4011099506168914
30816,Macro,9000,32,6,120,84.5,186.5,7.0,7.0,90.0,1.0
30817,Macro,9000,32,6,120,409.0,186.5,9.0,2.0,90.0,4.5
30818,Macro,9000,32,6,120,273.2608337402344,186.98008728027344,11.9705810546875,8.45981502532959,14.599576950073242,1.414993237895427
30819,Macro,9000,32,6,120,273.0,185.5,8.0,7.0,90.0,1.1428571428571428
30820,Macro,9000,32,6,120,207.39126586914062,184.93209838867188,13.550320625305176,6.769942760467529,66.97402954101562,2.0015413873852896
30821,Macro,9000,32,6,120,206.5,185.0,9.0,8.0,90.0,1.125
30822,Macro,9000,32,6,120,131.39353942871094,186.38624572753906,14.70456600189209,6.9340925216674805,156.41058349609375,2.1206186614821805
30823,Macro,9000,32,6,120,131.0,186.5,11.0,8.0,90.0,1.375
30824,Macro,9000,32,6,120,101.86003112792969,186.55853271484375,14.736496925354004,7.549836158752441,56.18423843383789,1.9518962551617953
30825,Macro,9000,32,6,120,102.33708190917969,186.53933715820312,15.475970268249512,7.631984710693359,57.9946174621582,2.0277779443878803
30826,Macro,9000,32,6,120,311.0,182.0,4.0,4.0,90.0,1.0
30827,Macro,9000,32,6,120,54.12422180175781,188.27842712402344,33.404029846191406,22.466445922851562,58.32654571533203,1.4868408630763787
30828,Macro,9000,32,6,120,58.250675201416016,190.18435668945312,32.08613204956055,27.450895309448242,11.888657569885254,1.1688555760335042
30829,Macro,9000,32,6,120,284.1746826171875,174.8936767578125,9.19807243347168,6.825505256652832,84.61441802978516,1.3476031572177463
30830,Macro,9000,32,6,120,285.0,175.0,6.0,6.0,90.0,1.0
30831,Macro,9000,32,6,120,238.73019409179688,176.55203247070312,11.579606056213379,6.161253452301025,29.64829444885254,1.879423748083075
30832,Macro,9000,32,6,120,238.5,176.0,8.0,7.0,90.0,1.1428571428571428
30833,Macro,9000,32,6,120,352.8838195800781,178.05055236816406,20.39030647277832,8.932109832763672,7.340882301330566,2.2828096445909223
30834,Macro,9000,32,6,120,352.0,177.0,14.0,8.0,90.0,1.75
30835,Macro,9000,32,6,120,12.967609405517578,177.82684326171875,22.987104415893555,12.39212417602539,75.17219543457031,1.8549769264228244
30836,Macro,9000,32,6,120,11.589520454406738,176.92141723632812,22.864320755004883,13.084206581115723,82.40535736083984,1.7474747599907725
30837,Macro,9000,32,6,120,161.76654052734375,181.33665466308594,27.340898513793945,8.295004844665527,152.00552368164062,3.2960678174138414
30838,Macro,9000,32,6,120,161.39999389648438,181.8000030517578,27.727243423461914,8.944272994995117,63.43495178222656,3.099999680127949
30839,Macro,9000,32,6,120,106.52843475341797,172.9656524658203,14.22986125946045,7.663806915283203,108.38462829589844,1.8567614524686402
30840,Macro,9000,32,6,120,105.0,173.0,10.0,8.0,90.0,1.25
30841,Macro,9000,32,6,120,197.06227111816406,173.3164825439453,16.685630798339844,8.65267562866211,141.05801391601562,1.9283781704549814
30842,Macro,9000,32,6,120,198.0,173.5,13.0,10.0,90.0,1.3
30843,Macro,9000,32,6,120,174.0,167.0,4.0,4.0,90.0,1.0
30844,Macro,9000,32,6,120,409.0,166.0,4.0,2.0,90.0,2.0
30845,Macro,9000,32,6,120,291.5,167.0,7.849597454071045,6.387300968170166,148.28253173828125,1.228938090312002
30846,Macro,9000,32,6,120,291.5,167.0,6.0,5.0,90.0,1.2
30847,Macro,9000,32,6,120,185.03457641601562,167.99093627929688,14.069870948791504,7.525821208953857,167.90093994140625,1.8695462671969743
30848,Macro,9000,32,6,120,185.0,168.0,12.0,8.0,90.0,1.5
30849,Macro,9000,32,6,120,396.59832763671875,169.86676025390625,22.313156127929688,12.083642959594727,146.7015380859375,1.8465587077125993
30850,Macro,9000,32,6,120,397.5,170.5,19.0,13.0,90.0,1.4615384615384615
30851,Macro,9000,32,6,120,384.0,163.0,4.0,4.0,90.0,1.0
30852,Macro,9000,32,6,120,155.0,162.0,4.0,4.0,90.0,1.0
30853,Macro,9000,32,6,120,128.0,164.0,10.0,4.0,90.0,2.5
30854,Macro,9000,32,6,120,92.32251739501953,162.64610290527344,21.23752784729004,7.4022297859191895,92.07219696044922,2.8690716799536395
30855,Macro,9000,32,6,120,94.5,162.5,11.0,7.0,90.0,1.5714285714285714
30856,Macro,9000,32,6,120,167.0,160.0,4.0,4.0,90.0,1.0
30857,Macro,9000,32,6,120,254.72727966308594,159.72727966308594,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
30858,Macro,9000,32,6,120,254.5,159.5,5.0,5.0,90.0,1.0
30859,Macro,9000,32,6,120,352.9566650390625,158.46405029296875,11.860004425048828,6.0322747230529785,147.3730926513672,1.9660915607382008
30860,Macro,9000,32,6,120,353.5,158.5,9.0,7.0,90.0,1.2857142857142858
30861,Macro,9000,32,6,120,231.27272033691406,156.72727966308594,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
30862,Macro,9000,32,6,120,231.5,156.5,5.0,5.0,90.0,1.0
30863,Macro,9000,32,6,120,139.9288330078125,160.8220977783203,16.401790618896484,10.315498352050781,165.38267517089844,1.5900143705258518
30864,Macro,9000,32,6,120,139.5,161.0,16.0,11.0,90.0,1.4545454545454546
30865,Macro,9000,32,6,120,115.53823852539062,155.42091369628906,10.581893920898438,5.10950231552124,102.80604553222656,2.0710224337806054
30866,Macro,9000,32,6,120,115.5,155.5,7.0,5.0,90.0,1.4
30867,Macro,9000,32,6,120,22.667625427246094,155.5735321044922,9.420649528503418,6.253811836242676,124.10053253173828,1.5063851895747786
30868,Macro,9000,32,6,120,22.5,156.0,7.0,6.0,90.0,1.1666666666666667
30869,Macro,9000,32,6,120,71.13589477539062,162.787353515625,22.395370483398438,13.620075225830078,146.8713836669922,1.6442912474467297
30870,Macro,9000,32,6,120,71.5,162.5,21.0,15.0,90.0,1.4
30871,Macro,9000,32,6,120,361.50225830078125,151.86256408691406,17.241910934448242,6.504551410675049,169.29815673828125,2.650745585030107
30872,Macro,9000,32,6,120,361.5,152.5,9.0,7.0,90.0,1.2857142857142858
30873,Macro,9000,32,6,120,335.64520263671875,153.94752502441406,17.53428840637207,9.234379768371582,61.646968841552734,1.8988052090329093
30874,Macro,9000,32,6,120,336.0,153.50001525878906,16.546903610229492,9.838700294494629,63.43495178222656,1.681818036421795
30875,Macro,9000,32,6,120,189.74484252929688,150.1764373779297,12.141717910766602,6.6353325843811035,100.52914428710938,1.8298582258479352
30876,Macro,9000,32,6,120,190.0,150.0,8.0,6.0,90.0,1.3333333333333333
30877,Macro,9000,32,6,120,5.271330833435059,153.1999969482422,15.518806457519531,8.294629096984863,161.3843994140625,1.8709464011067947
30878,Macro,9000,32,6,120,4.5,153.0,12.0,9.0,90.0,1.3333333333333333
30879,Macro,9000,32,6,120,243.5,148.0,7.0,4.0,90.0,1.75
30880,Macro,9000,32,6,120,160.86300659179688,147.93389892578125,10.449071884155273,6.039772987365723,75.4331283569336,1.7300438122447859
30881,Macro,9000,32,6,120,161.0,148.0,8.0,6.0,90.0,1.3333333333333333
30882,Macro,9000,32,6,120,277.0,145.0,4.0,4.0,90.0,1.0
30883,Macro,9000,32,6,120,409.0,145.5,7.0,2.0,90.0,3.5
30884,Macro,9000,32,6,120,88.76350402832031,146.7502899169922,16.911529541015625,8.288467407226562,112.624267578125,2.0403687087278373
30885,Macro,9000,32,6,120,89.00000762939453,146.50001525878906,17.441329956054688,8.049844741821289,26.56505012512207,2.1666666271762853
30886,Macro,9000,32,6,120,17.71047019958496,142.50875854492188,12.502237319946289,5.478835105895996,173.7542724609375,2.281915238969708
30887,Macro,9000,32,6,120,17.5,143.5,7.0,5.0,90.0,1.4
30888,Macro,9000,32,6,120,129.9751434326172,145.92527770996094,18.689359664916992,12.800427436828613,113.46914672851562,1.460057467389339
30889,Macro,9000,32,6,120,129.5,146.0,17.0,14.0,90.0,1.2142857142857142
30890,Macro,9000,32,6,120,26.0,141.0,8.485280990600586,7.1713714599609375,135.0,1.1832159354700063
30891,Macro,9000,32,6,120,26.0,141.0,6.0,6.0,90.0,1.0
30892,Macro,9000,32,6,120,351.21142578125,140.49803161621094,14.982290267944336,8.621148109436035,76.65747833251953,1.737853250838585
30893,Macro,9000,32,6,120,351.0,140.5,14.0,9.0,90.0,1.5555555555555556
30894,Macro,9000,32,6,120,52.99970245361328,139.97280883789062,12.357165336608887,7.200371265411377,25.68291473388672,1.7161844689827792
30895,Macro,9000,32,6,120,53.0,140.5,9.0,8.0,90.0,1.125
30896,Macro,9000,32,6,120,256.0,137.0,4.0,4.0,90.0,1.0
30897,Macro,9000,32,6,120,242.13990783691406,138.40081787109375,13.465577125549316,5.963109493255615,68.95674896240234,2.2581468847384283
30898,Macro,9000,32,6,120,242.0,138.5,10.0,7.0,90.0,1.4285714285714286
30899,Macro,9000,32,6,120,199.0,138.5,7.0,4.0,90.0,1.75
30900,Macro,9000,32,6,120,173.64952087402344,141.3670196533203,14.668292999267578,7.883317947387695,19.862878799438477,1.860675047887448
30901,Macro,9000,32,6,120,173.5,140.5,11.0,9.0,90.0,1.2222222222222223
30902,Macro,9000,32,6,120,382.0,136.5,5.0,4.0,90.0,1.25
30903,Macro,9000,32,6,120,107.78079223632812,138.70640563964844,13.587908744812012,7.843997001647949,56.248573303222656,1.7322684776597086
30904,Macro,9000,32,6,120,108.0,138.5,10.0,9.0,90.0,1.1111111111111112
30905,Macro,9000,32,6,120,409.0,133.0,4.0,2.0,90.0,2.0
30906,Macro,9000,32,6,120,227.0,133.0,4.0,4.0,90.0,1.0
30907,Macro,9000,32,6,120,69.2086410522461,135.4954376220703,12.031156539916992,8.612222671508789,170.0045928955078,1.3969862367491752
30908,Macro,9000,32,6,120,69.5,134.5,9.0,7.0,90.0,1.2857142857142858
30909,Macro,9000,32,6,120,22.0,131.5,5.0,4.0,90.0,1.25
30910,Macro,9000,32,6,120,371.0,131.0,6.0,4.0,90.0,1.5
30911,Macro,9000,32,6,120,101.0,129.0,4.0,4.0,90.0,1.0
30912,Macro,9000,32,6,120,270.3970642089844,131.7866973876953,12.609753608703613,10.79705810546875,14.309234619140625,1.1678879084958083
30913,Macro,9000,32,6,120,270.0,131.5,11.0,10.0,90.0,1.1
30914,Macro,9000,32,6,120,235.0,128.0,4.0,4.0,90.0,1.0
30915,Macro,9000,32,6,120,34.073890686035156,129.09567260742188,28.05376434326172,5.259007453918457,85.4122314453125,5.334421863646345
30916,Macro,9000,32,6,120,36.43902587890625,128.9512176513672,13.472647666931152,5.521576881408691,83.6598129272461,2.4400000138174196
30917,Macro,9000,32,6,120,7.679854393005371,128.4172821044922,17.74086570739746,9.617905616760254,168.69044494628906,1.8445664175038337
30918,Macro,9000,32,6,120,7.0,130.5,13.0,10.0,90.0,1.3
30919,Macro,9000,32,6,120,342.49945068359375,124.81204986572266,12.099166870117188,9.455132484436035,8.928898811340332,1.2796401203297216
30920,Macro,9000,32,6,120,342.5,126.5,9.0,7.0,90.0,1.2857142857142858
30921,Macro,9000,32,6,120,295.0,125.0,4.0,4.0,90.0,1.0
30922,Macro,9000,32,6,120,280.0,124.0,4.0,4.0,90.0,1.0
30923,Macro,9000,32,6,120,208.27272033691406,124.7272720336914,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
30924,Macro,9000,32,6,120,208.5,124.5,5.0,5.0,90.0,1.0
30925,Macro,9000,32,6,120,155.9464874267578,127.25981140136719,13.429275512695312,6.781386852264404,154.04049682617188,1.9803140279795541
30926,Macro,9000,32,6,120,156.0,126.5,9.0,8.0,90.0,1.125
30927,Macro,9000,32,6,120,183.48704528808594,131.05987548828125,24.51786231994629,7.140839576721191,170.11758422851562,3.4334705403372165
30928,Macro,9000,32,6,120,183.29000854492188,131.5299835205078,21.778892517089844,7.49533224105835,81.8698959350586,2.9056607254563325
30929,Macro,9000,32,6,120,125.65579986572266,127.43828582763672,15.489869117736816,12.126167297363281,69.2682876586914,1.2773920017667033
30930,Macro,9000,32,6,120,124.5,127.5,13.0,13.0,90.0,1.0
30931,Macro,9000,32,6,120,16.0,123.5,5.0,4.0,90.0,1.25
30932,Macro,9000,32,6,120,245.5,122.0,5.0,4.0,90.0,1.25
30933,Macro,9000,32,6,120,146.5473175048828,127.34272003173828,17.52642250061035,6.387307643890381,167.17019653320312,2.743945254832811
30934,Macro,9000,32,6,120,146.5,126.0,12.0,7.0,90.0,1.7142857142857142
30935,Macro,9000,32,6,120,101.0,120.0,4.0,4.0,90.0,1.0
30936,Macro,9000,32,6,120,60.28337478637695,121.85734558105469,9.822574615478516,6.593265533447266,23.111263275146484,1.489789022700382
30937,Macro,9000,32,6,120,60.0,121.5,7.0,6.0,90.0,1.1666666666666667
30938,Macro,9000,32,6,120,29.67087173461914,120.76676177978516,9.644000053405762,8.506834030151367,162.91201782226562,1.1336767614395504
30939,Macro,9000,32,6,120,29.5,121.5,7.0,7.0,90.0,1.0
30940,Macro,9000,32,6,120,82.27859497070312,126.06404876708984,24.787940979003906,11.725509643554688,173.90924072265625,2.114018216055062
30941,Macro,9000,32,6,120,81.5,127.5,23.0,13.0,90.0,1.7692307692307692
30942,Macro,9000,32,6,120,134.5,117.0,7.0,4.0,90.0,1.75
30943,Macro,9000,32,6,120,71.5,117.0,5.0,4.0,90.0,1.25
30944,Macro,9000,32,6,120,397.6640930175781,121.05139923095703,16.34873390197754,8.50267219543457,16.635583877563477,1.9227759845611638
30945,Macro,9000,32,6,120,397.5,121.0,14.0,9.0,90.0,1.5555555555555556
30946,Macro,9000,32,6,120,321.23944091796875,116.3118896484375,11.208810806274414,5.712245464324951,100.08954620361328,1.9622424975042672
30947,Macro,9000,32,6,120,321.0,116.5,8.0,5.0,90.0,1.6
30948,Macro,9000,32,6,120,39.23411560058594,118.63699340820312,12.257648468017578,5.816295146942139,16.44887924194336,2.1074667220871555
30949,Macro,9000,32,6,120,39.0,118.0,8.0,6.0,90.0,1.3333333333333333
30950,Macro,9000,32,6,120,303.49737548828125,115.27542114257812,11.344038963317871,7.6460065841674805,87.74964904785156,1.483655400821636
30951,Macro,9000,32,6,120,303.5,116.0,9.0,6.0,90.0,1.5
30952,Macro,9000,32,6,120,105.0,114.0,4.0,4.0,90.0,1.0
30953,Macro,9000,32,6,120,265.3531494140625,116.75699615478516,15.924660682678223,7.579458713531494,48.11513900756836,2.101028752125553
30954,Macro,9000,32,6,120,265.0000305175781,116.5000228881836,17.677669525146484,7.77817440032959,45.0,2.272727328458644
30955,Macro,9000,32,6,120,409.0,112.0,4.0,2.0,90.0,2.0
30956,Macro,9000,32,6,120,354.0,112.0,4.0,4.0,90.0,1.0
30957,Macro,9000,32,6,120,222.93783569335938,117.88557434082031,19.533496856689453,10.113075256347656,8.62224006652832,1.9315090970403783
30958,Macro,9000,32,6,120,223.0,114.0,10.0,10.0,90.0,1.0
30959,Macro,9000,32,6,120,53.08449935913086,114.86495971679688,17.123098373413086,7.255372524261475,19.343215942382812,2.360057780100829
30960,Macro,9000,32,6,120,53.20000457763672,115.10001373291016,16.099689483642578,6.7082037925720215,26.56505012512207,2.4000000568661504
30961,Macro,9000,32,6,120,122.7552719116211,109.14093017578125,16.93267822265625,5.128335475921631,101.57420349121094,3.301788329206997
30962,Macro,9000,32,6,120,122.5,109.0,11.0,6.0,90.0,1.8333333333333333
30963,Macro,9000,32,6,120,6.554459571838379,114.83676147460938,16.56708526611328,12.271285057067871,158.57484436035156,1.350069303179553
30964,Macro,9000,32,6,120,7.5,114.0,16.0,11.0,90.0,1.4545454545454546
30965,Macro,9000,32,6,120,30.939558029174805,109.2552261352539,10.06075668334961,6.284117698669434,6.081407070159912,1.6009815801953904
30966,Macro,9000,32,6,120,31.0,108.5,7.0,6.0,90.0,1.1666666666666667
30967,Macro,9000,32,6,120,139.0,106.0,4.0,4.0,90.0,1.0
30968,Macro,9000,32,6,120,41.0,104.5,5.0,4.0,90.0,1.25
30969,Macro,9000,32,6,120,268.977783203125,104.5318603515625,9.882359504699707,6.9327850341796875,49.56593704223633,1.425453040297394
30970,Macro,9000,32,6,120,269.5,104.5,7.0,7.0,90.0,1.0
30971,Macro,9000,32,6,120,14.0,103.0,6.0,4.0,90.0,1.5
30972,Macro,9000,32,6,120,359.49163818359375,103.39628601074219,9.957322120666504,6.429206848144531,139.61526489257812,1.5487636898072716
30973,Macro,9000,32,6,120,359.5,103.5,7.0,7.0,90.0,1.0
30974,Macro,9000,32,6,120,111.7337417602539,104.91393280029297,13.191858291625977,5.677901268005371,5.497363567352295,2.3233687359027
30975,Macro,9000,32,6,120,111.5,104.0,8.0,5.0,90.0,1.6
30976,Macro,9000,32,6,120,160.90017700195312,105.26823425292969,14.380326271057129,11.634571075439453,152.50340270996094,1.2359996924522605
30977,Macro,9000,32,6,120,161.0,105.5,13.0,12.0,90.0,1.0833333333333333
30978,Macro,9000,32,6,120,92.97661590576172,108.58345031738281,23.638378143310547,6.1365227699279785,179.8331756591797,3.8520802463490216
30979,Macro,9000,32,6,120,93.0,103.5,9.0,6.0,90.0,1.5
30980,Macro,9000,32,6,120,253.1470489501953,101.25238037109375,12.664000511169434,9.057912826538086,64.73480987548828,1.3981146378519063
30981,Macro,9000,32,6,120,253.0,102.0,10.0,8.0,90.0,1.25
30982,Macro,9000,32,6,120,210.10560607910156,102.91206359863281,22.805376052856445,8.217388153076172,111.76326751708984,2.7752584675362173
30983,Macro,9000,32,6,120,210.46575927734375,103.0753402709961,19.6142578125,8.689861297607422,24.443954467773438,2.2571427944310676
30984,Macro,9000,32,6,120,174.0,99.0,4.0,4.0,90.0,1.0
30985,Macro,9000,32,6,120,139.27272033691406,99.2727279663086,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
30986,Macro,9000,32,6,120,139.5,99.5,5.0,5.0,90.0,1.0
30987,Macro,9000,32,6,120,77.982666015625,99.4730224609375,12.721380233764648,7.018300533294678,30.217397689819336,1.8126012377803822
30988,Macro,9000,32,6,120,78.0,101.0,8.0,8.0,90.0,1.0
30989,Macro,9000,32,6,120,223.5484619140625,98.25167083740234,9.820969581604004,6.898103713989258,78.05768585205078,1.4237201974344362
30990,Macro,9000,32,6,120,223.0,98.0,6.0,6.0,90.0,1.0
30991,Macro,9000,32,6,120,194.97164916992188,101.3243408203125,17.88973045349121,5.418276786804199,10.190656661987305,3.301738016976225
30992,Macro,9000,32,6,120,195.0,100.0,10.0,6.0,90.0,1.6666666666666667
30993,Macro,9000,32,6,120,28.5,97.5,7.0,5.0,90.0,1.4
30994,Macro,9000,32,6,120,401.7288818359375,100.37977600097656,14.771402359008789,6.465183258056641,162.47000122070312,2.2847615867038704
30995,Macro,9000,32,6,120,401.5,100.0,12.0,7.0,90.0,1.7142857142857142
30996,Macro,9000,32,6,120,322.0,94.0,4.0,4.0,90.0,1.0
30997,Macro,9000,32,6,120,241.15451049804688,104.82556915283203,33.04206466674805,9.003923416137695,1.8493396043777466,3.6697407496299768
30998,Macro,9000,32,6,120,241.0,99.5,17.0,10.0,90.0,1.7
30999,Macro,9000,32,6,120,11.636575698852539,94.36898040771484,19.16455078125,6.13859224319458,100.9739761352539,3.121978137983733
31000,Macro,9000,32,6,120,13.0,94.5,14.0,7.0,90.0,2.0
31001,Macro,9000,32,6,120,391.5,91.0,5.0,4.0,90.0,1.25
31002,Macro,9000,32,6,120,160.0,85.0,4.0,4.0,90.0,1.0
31003,Macro,9000,32,6,120,32.0,83.0,4.0,4.0,90.0,1.0
31004,Macro,9000,32,6,120,42.5,79.5,7.071067810058594,5.773502826690674,135.0,1.224744842484415
31005,Macro,9000,32,6,120,42.5,79.5,5.0,5.0,90.0,1.0
31006,Macro,9000,32,6,120,239.53367614746094,79.70659637451172,14.465997695922852,7.464593410491943,124.30799102783203,1.9379485124521325
31007,Macro,9000,32,6,120,239.5,79.5,11.0,9.0,90.0,1.2222222222222223
31008,Macro,9000,32,6,120,172.0,77.0,4.0,4.0,90.0,1.0
31009,Macro,9000,32,6,120,54.0,76.0,4.0,4.0,90.0,1.0
31010,Macro,9000,32,6,120,398.0,75.0,6.0,4.0,90.0,1.5
31011,Macro,9000,32,6,120,211.0,75.0,4.0,4.0,90.0,1.0
31012,Macro,9000,32,6,120,22.63140296936035,77.66140747070312,13.383678436279297,8.21367359161377,134.81735229492188,1.6294387994604687
31013,Macro,9000,32,6,120,22.0,78.0,10.0,8.0,90.0,1.25
31014,Macro,9000,32,6,120,10.0,74.0,6.0,4.0,90.0,1.5
31015,Macro,9000,32,6,120,409.0,73.0,4.0,2.0,90.0,2.0
31016,Macro,9000,32,6,120,222.0,74.0,7.211102485656738,7.211102485656738,0.0,1.0
31017,Macro,9000,32,6,120,221.5,74.0,6.0,5.0,90.0,1.2
31018,Macro,9000,32,6,120,148.0430450439453,72.39277648925781,14.706130027770996,12.021044731140137,157.590576171875,1.2233653860113531
31019,Macro,9000,32,6,120,148.0,75.0,12.0,8.0,90.0,1.5
31020,Macro,9000,32,6,120,70.32713317871094,75.06147003173828,11.625690460205078,9.118511199951172,23.58433723449707,1.274954891788402
31021,Macro,9000,32,6,120,70.5,75.5,9.0,9.0,90.0,1.0
31022,Macro,9000,32,6,120,32.0,73.0,4.0,4.0,90.0,1.0
31023,Macro,9000,32,6,120,125.23983001708984,73.80772399902344,13.582615852355957,7.134922027587891,118.4589614868164,1.9036810493285579
31024,Macro,9000,32,6,120,125.74617004394531,73.5692367553711,13.519784927368164,6.449806213378906,29.744882583618164,2.0961536641711684
31025,Macro,9000,32,6,120,184.28953552246094,73.49124145507812,12.502235412597656,5.478835105895996,173.7542724609375,2.281914890839386
31026,Macro,9000,32,6,120,184.5,72.5,7.0,5.0,90.0,1.4
31027,Macro,9000,32,6,120,170.0,70.0,6.0,4.0,90.0,1.5
31028,Macro,9000,32,6,120,44.0,70.0,6.0,4.0,90.0,1.5
31029,Macro,9000,32,6,120,332.5413818359375,70.44400024414062,17.861278533935547,4.5680832862854,7.510254383087158,3.910015955173114
31030,Macro,9000,32,6,120,332.5,70.5,9.0,5.0,90.0,1.8
31031,Macro,9000,32,6,120,312.0,69.0,6.0,6.0,90.0,1.0
31032,Macro,9000,32,6,120,408.0,66.0,4.0,4.0,90.0,1.0
31033,Macro,9000,32,6,120,192.27272033691406,65.7272720336914,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
31034,Macro,9000,32,6,120,192.5,65.5,5.0,5.0,90.0,1.0
31035,Macro,9000,32,6,120,81.81071472167969,66.606689453125,8.750998497009277,6.7458720207214355,25.59325408935547,1.297237550627799
31036,Macro,9000,32,6,120,82.0,66.5,7.0,6.0,90.0,1.1666666666666667
31037,Macro,9000,32,6,120,295.0,64.0,4.0,4.0,90.0,1.0
31038,Macro,9000,32,6,120,283.597900390625,65.22534942626953,11.569696426391602,8.059408187866211,102.38944244384766,1.4355516133070765
31039,Macro,9000,32,6,120,284.0,65.5,10.0,7.0,90.0,1.4285714285714286
31040,Macro,9000,32,6,120,248.5,64.0,7.0,4.0,90.0,1.75
31041,Macro,9000,32,6,120,27.73109245300293,63.226890563964844,7.944725513458252,6.9812493324279785,22.5,1.138009134920152
31042,Macro,9000,32,6,120,27.5,63.0,6.0,5.0,90.0,1.2
31043,Macro,9000,32,6,120,185.26890563964844,61.773109436035156,7.944725513458252,6.9812493324279785,22.5,1.138009134920152
31044,Macro,9000,32,6,120,185.5,62.0,6.0,5.0,90.0,1.2
31045,Macro,9000,32,6,120,4.127624034881592,61.63569641113281,8.299671173095703,5.715206146240234,69.54325866699219,1.45220853994141
31046,Macro,9000,32,6,120,4.0,61.5,6.0,5.0,90.0,1.2
31047,Macro,9000,32,6,120,125.47586059570312,60.75814437866211,9.102737426757812,5.949645042419434,100.67732238769531,1.5299631090355212
31048,Macro,9000,32,6,120,126.0,60.5,6.0,5.0,90.0,1.2
31049,Macro,9000,32,6,120,109.73381042480469,61.726619720458984,8.912296295166016,7.380859851837158,13.282526016235352,1.2074875385891075
31050,Macro,9000,32,6,120,109.5,61.5,7.0,5.0,90.0,1.4
31051,Macro,9000,32,6,120,171.0,58.0,4.0,4.0,90.0,1.0
31052,Macro,9000,32,6,120,154.9827880859375,59.13682174682617,10.932889938354492,5.781497001647949,162.10940551757812,1.8910136830025506
31053,Macro,9000,32,6,120,155.0,59.5,7.0,6.0,90.0,1.1666666666666667
31054,Macro,9000,32,6,120,409.0,57.0,4.0,2.0,90.0,2.0
31055,Macro,9000,32,6,120,395.7731018066406,57.7310905456543,7.944725513458252,6.9812493324279785,112.5,1.138009134920152
31056,Macro,9000,32,6,120,396.0,57.5,6.0,5.0,90.0,1.2
31057,Macro,9000,32,6,120,335.9949035644531,55.2276725769043,10.020608901977539,6.2388505935668945,81.37619018554688,1.6061626659741064
31058,Macro,9000,32,6,120,336.5,55.5,7.0,5.0,90.0,1.4
31059,Macro,9000,32,6,120,269.5548095703125,60.06288528442383,22.180591583251953,7.6216139793396,168.9921417236328,2.9102223811620886
31060,Macro,9000,32,6,120,269.45489501953125,61.50409698486328,17.745004653930664,8.238751411437988,84.80557250976562,2.1538463497387474
31061,Macro,9000,32,6,120,244.0,54.0,4.0,4.0,90.0,1.0
31062,Macro,9000,32,6,120,231.0,54.0,4.0,4.0,90.0,1.0
31063,Macro,9000,32,6,120,140.5470428466797,56.25206756591797,10.16280746459961,8.763384819030762,106.40086364746094,1.1596897402622135
31064,Macro,9000,32,6,120,140.0,56.0,8.0,8.0,90.0,1.0
31065,Macro,9000,32,6,120,1.0,53.0,4.0,2.0,90.0,2.0
31066,Macro,9000,32,6,120,322.6280212402344,54.67575454711914,15.683326721191406,10.615121841430664,79.11976623535156,1.4774514089870936
