,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,kernel,AR
24238,Micro,2000,47,6,45,901.5,1060.5,7.071067810058594,5.773502826690674,135.0,"(3, 3)",1.224744842484415
24239,Micro,2000,47,6,45,901.5,1060.5,5.0,5.0,90.0,"(3, 3)",1.0
24240,Micro,2000,47,6,45,499.0,1060.0,4.0,4.0,90.0,"(3, 3)",1.0
24241,Micro,2000,47,6,45,645.5,1059.0,5.0,4.0,90.0,"(3, 3)",1.25
24242,Micro,2000,47,6,45,735.5,1057.0,5.0,4.0,90.0,"(3, 3)",1.25
24243,Micro,2000,47,6,45,556.0,1056.5,7.0,4.0,90.0,"(3, 3)",1.75
24244,Micro,2000,47,6,45,478.0,1054.0,4.0,4.0,90.0,"(3, 3)",1.0
24245,Micro,2000,47,6,45,268.0,1053.0,4.0,4.0,90.0,"(3, 3)",1.0
24246,Micro,2000,47,6,45,664.0,1052.0,4.0,4.0,90.0,"(3, 3)",1.0
24247,Micro,2000,47,6,45,366.0,1048.0,4.0,4.0,90.0,"(3, 3)",1.0
24248,Micro,2000,47,6,45,209.0,1046.5,5.0,4.0,90.0,"(3, 3)",1.25
24249,Micro,2000,47,6,45,619.727294921875,1040.727294921875,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
24250,Micro,2000,47,6,45,619.5,1040.5,5.0,5.0,90.0,"(3, 3)",1.0
24251,Micro,2000,47,6,45,597.0,1036.5,5.0,4.0,90.0,"(3, 3)",1.25
24252,Micro,2000,47,6,45,797.0,1035.5,5.0,4.0,90.0,"(3, 3)",1.25
24253,Micro,2000,47,6,45,185.0,1029.0,4.0,4.0,90.0,"(3, 3)",1.0
24254,Micro,2000,47,6,45,556.5,1014.0,5.0,4.0,90.0,"(3, 3)",1.25
24255,Micro,2000,47,6,45,487.5,1008.5,7.071067810058594,5.773502826690674,45.0,"(3, 3)",1.224744842484415
24256,Micro,2000,47,6,45,487.5,1008.5,5.0,5.0,90.0,"(3, 3)",1.0
24257,Micro,2000,47,6,45,822.5,1005.0,5.0,4.0,90.0,"(3, 3)",1.25
24258,Micro,2000,47,6,45,790.8060913085938,1005.4867553710938,9.53236198425293,5.656709671020508,31.93627166748047,"(3, 3)",1.68514251899607
24259,Micro,2000,47,6,45,791.0,1005.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
24260,Micro,2000,47,6,45,581.0,1004.0,4.0,4.0,90.0,"(3, 3)",1.0
24261,Micro,2000,47,6,45,293.0,1002.0,4.0,4.0,90.0,"(3, 3)",1.0
24262,Micro,2000,47,6,45,70.5,1001.0,5.0,4.0,90.0,"(3, 3)",1.25
24263,Micro,2000,47,6,45,740.0,1000.5,5.0,4.0,90.0,"(3, 3)",1.25
24264,Micro,2000,47,6,45,521.0,1000.0,4.0,4.0,90.0,"(3, 3)",1.0
24265,Micro,2000,47,6,45,151.5,999.0,5.0,4.0,90.0,"(3, 3)",1.25
24266,Micro,2000,47,6,45,279.0,998.0,4.0,4.0,90.0,"(3, 3)",1.0
24267,Micro,2000,47,6,45,696.0,997.5,5.0,4.0,90.0,"(3, 3)",1.25
24268,Micro,2000,47,6,45,601.0,996.0,4.0,4.0,90.0,"(3, 3)",1.0
24269,Micro,2000,47,6,45,572.0,996.5,5.0,4.0,90.0,"(3, 3)",1.25
24270,Micro,2000,47,6,45,469.0,996.0,4.0,4.0,90.0,"(3, 3)",1.0
24271,Micro,2000,47,6,45,111.0,996.0,4.0,4.0,90.0,"(3, 3)",1.0
24272,Micro,2000,47,6,45,815.0,995.0,4.0,4.0,90.0,"(3, 3)",1.0
24273,Micro,2000,47,6,45,129.0,991.0,6.0,4.0,90.0,"(3, 3)",1.5
24274,Micro,2000,47,6,45,201.0,990.0,4.0,4.0,90.0,"(3, 3)",1.0
24275,Micro,2000,47,6,45,273.0,983.5,5.0,4.0,90.0,"(3, 3)",1.25
24276,Micro,2000,47,6,45,751.0,980.0,4.0,4.0,90.0,"(3, 3)",1.0
24277,Micro,2000,47,6,45,450.0,980.5,5.0,4.0,90.0,"(3, 3)",1.25
24278,Micro,2000,47,6,45,84.0,978.0,4.0,4.0,90.0,"(3, 3)",1.0
24279,Micro,2000,47,6,45,1008.0,976.0,4.0,4.0,90.0,"(3, 3)",1.0
24280,Micro,2000,47,6,45,141.0,976.5,5.0,4.0,90.0,"(3, 3)",1.25
24281,Micro,2000,47,6,45,517.0,975.0,4.0,4.0,90.0,"(3, 3)",1.0
24282,Micro,2000,47,6,45,248.0,975.0,4.0,4.0,90.0,"(3, 3)",1.0
24283,Micro,2000,47,6,45,831.5,975.0,17.957372665405273,5.008965015411377,78.44021606445312,"(3, 3)",3.585046533596216
24284,Micro,2000,47,6,45,831.5,975.0,11.0,6.0,90.0,"(3, 3)",1.8333333333333333
24285,Micro,2000,47,6,45,283.0,967.0,4.0,4.0,90.0,"(3, 3)",1.0
24286,Micro,2000,47,6,45,907.5,966.0,7.849597454071045,6.387300968170166,148.28253173828125,"(3, 3)",1.228938090312002
24287,Micro,2000,47,6,45,907.5,966.0,6.0,5.0,90.0,"(3, 3)",1.2
24288,Micro,2000,47,6,45,602.0,967.5,10.324728012084961,8.162413597106934,0.0,"(3, 3)",1.2649111551691565
24289,Micro,2000,47,6,45,602.5,967.5,9.0,5.0,90.0,"(3, 3)",1.8
24290,Micro,2000,47,6,45,545.0,964.0,6.0,4.0,90.0,"(3, 3)",1.5
24291,Micro,2000,47,6,45,509.5,963.5,5.0,5.0,90.0,"(3, 3)",1.0
24292,Micro,2000,47,6,45,931.0,962.0,4.0,4.0,90.0,"(3, 3)",1.0
24293,Micro,2000,47,6,45,576.5,961.5,7.071067810058594,5.773502826690674,45.0,"(3, 3)",1.224744842484415
24294,Micro,2000,47,6,45,576.5,961.5,5.0,5.0,90.0,"(3, 3)",1.0
24295,Micro,2000,47,6,45,984.5,960.0,5.0,4.0,90.0,"(3, 3)",1.25
24296,Micro,2000,47,6,45,478.0,959.0,4.0,4.0,90.0,"(3, 3)",1.0
24297,Micro,2000,47,6,45,858.2268676757812,955.2689208984375,7.944725513458252,6.9812493324279785,112.5,"(3, 3)",1.138009134920152
24298,Micro,2000,47,6,45,858.0,955.5,6.0,5.0,90.0,"(3, 3)",1.2
24299,Micro,2000,47,6,45,501.2268981933594,954.7310791015625,7.944725513458252,6.9812493324279785,67.5,"(3, 3)",1.138009134920152
24300,Micro,2000,47,6,45,501.0,954.5,6.0,5.0,90.0,"(3, 3)",1.2
24301,Micro,2000,47,6,45,365.5,950.0,5.0,4.0,90.0,"(3, 3)",1.25
24302,Micro,2000,47,6,45,586.5,944.5,5.0,5.0,90.0,"(3, 3)",1.0
24303,Micro,2000,47,6,45,182.0,943.0,6.0,4.0,90.0,"(3, 3)",1.5
24304,Micro,2000,47,6,45,463.0,941.0,4.0,4.0,90.0,"(3, 3)",1.0
24305,Micro,2000,47,6,45,946.0,940.0,6.0,4.0,90.0,"(3, 3)",1.5
24306,Micro,2000,47,6,45,820.1566162109375,937.1299438476562,9.74417781829834,6.188968181610107,116.00436401367188,"(3, 3)",1.5744430303022365
24307,Micro,2000,47,6,45,820.5,937.0,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
24308,Micro,2000,47,6,45,681.5,933.0,5.0,4.0,90.0,"(3, 3)",1.25
24309,Micro,2000,47,6,45,711.0,932.0,4.0,4.0,90.0,"(3, 3)",1.0
24310,Micro,2000,47,6,45,824.0,925.5,6.0,5.0,90.0,"(3, 3)",1.2
24311,Micro,2000,47,6,45,529.0,924.0,4.0,4.0,90.0,"(3, 3)",1.0
24312,Micro,2000,47,6,45,879.5,923.5,7.071067810058594,5.773502826690674,45.0,"(3, 3)",1.224744842484415
24313,Micro,2000,47,6,45,879.5,923.5,5.0,5.0,90.0,"(3, 3)",1.0
24314,Micro,2000,47,6,45,960.0,920.0,4.0,4.0,90.0,"(3, 3)",1.0
24315,Micro,2000,47,6,45,648.28955078125,918.5087280273438,12.502239227294922,5.478834629058838,6.245725154876709,"(3, 3)",2.2819157857010506
24316,Micro,2000,47,6,45,648.5,919.5,7.0,5.0,90.0,"(3, 3)",1.4
24317,Micro,2000,47,6,45,716.5249633789062,919.0899047851562,11.483531951904297,7.010071277618408,131.00636291503906,"(3, 3)",1.638147673129751
24318,Micro,2000,47,6,45,716.5,919.0,9.0,8.0,90.0,"(3, 3)",1.125
24319,Micro,2000,47,6,45,52.0,917.5,7.0,4.0,90.0,"(3, 3)",1.75
24320,Micro,2000,47,6,45,40.4758415222168,915.0614624023438,11.640358924865723,6.789849281311035,157.06231689453125,"(3, 3)",1.7143766293760963
24321,Micro,2000,47,6,45,40.5,916.0,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
24322,Micro,2000,47,6,45,864.7735595703125,913.26416015625,9.909455299377441,7.731179714202881,80.78252410888672,"(3, 3)",1.281752030828215
24323,Micro,2000,47,6,45,865.0,913.5,8.0,5.0,90.0,"(3, 3)",1.6
24324,Micro,2000,47,6,45,657.0,913.5,5.0,4.0,90.0,"(3, 3)",1.25
24325,Micro,2000,47,6,45,513.0,905.0,4.0,4.0,90.0,"(3, 3)",1.0
24326,Micro,2000,47,6,45,670.5,899.0,5.0,4.0,90.0,"(3, 3)",1.25
24327,Micro,2000,47,6,45,83.0,899.0,4.0,4.0,90.0,"(3, 3)",1.0
24328,Micro,2000,47,6,45,40.24185562133789,899.475830078125,9.102737426757812,5.949645042419434,10.677319526672363,"(3, 3)",1.5299631090355212
24329,Micro,2000,47,6,45,40.5,900.0,6.0,5.0,90.0,"(3, 3)",1.2
24330,Micro,2000,47,6,45,770.5,898.0,5.0,4.0,90.0,"(3, 3)",1.25
24331,Micro,2000,47,6,45,156.0,897.0,8.59278678894043,5.410686016082764,135.0,"(3, 3)",1.588114106676892
24332,Micro,2000,47,6,45,156.0,897.0,6.0,6.0,90.0,"(3, 3)",1.0
24333,Micro,2000,47,6,45,330.0,895.5,5.0,4.0,90.0,"(3, 3)",1.25
24334,Micro,2000,47,6,45,883.0,893.0,4.0,4.0,90.0,"(3, 3)",1.0
24335,Micro,2000,47,6,45,1016.5,888.5,14.86172866821289,5.9883646965026855,71.63005828857422,"(3, 3)",2.4817674643116527
24336,Micro,2000,47,6,45,1016.5001220703125,888.5000610351562,12.969194412231445,5.81377649307251,63.43495178222656,"(3, 3)",2.230769350642406
24337,Micro,2000,47,6,45,109.5,886.0,5.0,4.0,90.0,"(3, 3)",1.25
24338,Micro,2000,47,6,45,706.0,885.5,5.0,4.0,90.0,"(3, 3)",1.25
24339,Micro,2000,47,6,45,887.5,884.0,5.0,4.0,90.0,"(3, 3)",1.25
24340,Micro,2000,47,6,45,727.0,880.0,4.0,4.0,90.0,"(3, 3)",1.0
24341,Micro,2000,47,6,45,113.0,880.0,4.0,4.0,90.0,"(3, 3)",1.0
24342,Micro,2000,47,6,45,569.0,877.0,4.0,4.0,90.0,"(3, 3)",1.0
24343,Micro,2000,47,6,45,543.0,876.0,4.0,4.0,90.0,"(3, 3)",1.0
24344,Micro,2000,47,6,45,169.0,876.0,4.0,4.0,90.0,"(3, 3)",1.0
24345,Micro,2000,47,6,45,488.5,874.0,5.0,4.0,90.0,"(3, 3)",1.25
24346,Micro,2000,47,6,45,633.0,858.5,5.0,4.0,90.0,"(3, 3)",1.25
24347,Micro,2000,47,6,45,564.0,857.5,5.0,4.0,90.0,"(3, 3)",1.25
24348,Micro,2000,47,6,45,485.0,857.0,4.0,4.0,90.0,"(3, 3)",1.0
24349,Micro,2000,47,6,45,189.0,856.0,6.0,4.0,90.0,"(3, 3)",1.5
24350,Micro,2000,47,6,45,793.5,854.0,5.0,4.0,90.0,"(3, 3)",1.25
24351,Micro,2000,47,6,45,9.73109245300293,853.2268676757812,7.944725513458252,6.9812493324279785,22.5,"(3, 3)",1.138009134920152
24352,Micro,2000,47,6,45,9.5,853.0,6.0,5.0,90.0,"(3, 3)",1.2
24353,Micro,2000,47,6,45,750.0,850.0,4.0,4.0,90.0,"(3, 3)",1.0
24354,Micro,2000,47,6,45,544.5,849.0,5.0,4.0,90.0,"(3, 3)",1.25
24355,Micro,2000,47,6,45,634.5,847.0,7.0,4.0,90.0,"(3, 3)",1.75
24356,Micro,2000,47,6,45,673.5,843.0,5.0,4.0,90.0,"(3, 3)",1.25
24357,Micro,2000,47,6,45,564.0,843.0,4.0,4.0,90.0,"(3, 3)",1.0
24358,Micro,2000,47,6,45,512.0,843.0,4.0,4.0,90.0,"(3, 3)",1.0
24359,Micro,2000,47,6,45,793.5,841.0,5.0,4.0,90.0,"(3, 3)",1.25
24360,Micro,2000,47,6,45,650.0,839.0,4.0,4.0,90.0,"(3, 3)",1.0
24361,Micro,2000,47,6,45,578.727294921875,839.272705078125,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
24362,Micro,2000,47,6,45,578.5,839.5,5.0,5.0,90.0,"(3, 3)",1.0
24363,Micro,2000,47,6,45,872.727294921875,838.272705078125,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
24364,Micro,2000,47,6,45,872.5,838.5,5.0,5.0,90.0,"(3, 3)",1.0
24365,Micro,2000,47,6,45,598.5,836.0,5.0,4.0,90.0,"(3, 3)",1.25
24366,Micro,2000,47,6,45,552.5,836.5,7.0,5.0,90.0,"(3, 3)",1.4
24367,Micro,2000,47,6,45,710.0,832.5,5.0,4.0,90.0,"(3, 3)",1.25
24368,Micro,2000,47,6,45,533.0,832.0,4.0,4.0,90.0,"(3, 3)",1.0
24369,Micro,2000,47,6,45,789.492919921875,829.2173461914062,10.96755599975586,6.512356281280518,97.19011688232422,"(3, 3)",1.6841148619711759
24370,Micro,2000,47,6,45,789.0,829.5,8.0,5.0,90.0,"(3, 3)",1.6
24371,Micro,2000,47,6,45,221.0,827.0,4.0,4.0,90.0,"(3, 3)",1.0
24372,Micro,2000,47,6,45,935.272705078125,821.727294921875,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
24373,Micro,2000,47,6,45,935.5,821.5,5.0,5.0,90.0,"(3, 3)",1.0
24374,Micro,2000,47,6,45,636.5,819.0,5.0,4.0,90.0,"(3, 3)",1.25
24375,Micro,2000,47,6,45,971.5,818.0,7.0,4.0,90.0,"(3, 3)",1.75
24376,Micro,2000,47,6,45,920.0405883789062,818.6522216796875,11.57987117767334,6.67013692855835,49.36355972290039,"(3, 3)",1.7360769803830933
24377,Micro,2000,47,6,45,920.0,819.0,8.0,8.0,90.0,"(3, 3)",1.0
24378,Micro,2000,47,6,45,691.2418823242188,817.475830078125,9.102737426757812,5.949645042419434,10.677319526672363,"(3, 3)",1.5299631090355212
24379,Micro,2000,47,6,45,691.5,818.0,6.0,5.0,90.0,"(3, 3)",1.2
24380,Micro,2000,47,6,45,776.0,815.0,4.0,4.0,90.0,"(3, 3)",1.0
24381,Micro,2000,47,6,45,682.0,816.0,6.0,4.0,90.0,"(3, 3)",1.5
24382,Micro,2000,47,6,45,984.2307739257812,815.2307739257812,8.514898300170898,7.83256721496582,45.0,"(3, 3)",1.0871146159973368
24383,Micro,2000,47,6,45,984.0,815.0,6.0,6.0,90.0,"(3, 3)",1.0
24384,Micro,2000,47,6,45,604.0,808.0,4.0,4.0,90.0,"(3, 3)",1.0
24385,Micro,2000,47,6,45,581.727294921875,807.272705078125,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
24386,Micro,2000,47,6,45,581.5,807.5,5.0,5.0,90.0,"(3, 3)",1.0
24387,Micro,2000,47,6,45,914.2268676757812,804.7310791015625,7.944725513458252,6.9812493324279785,67.5,"(3, 3)",1.138009134920152
24388,Micro,2000,47,6,45,914.0,804.5,6.0,5.0,90.0,"(3, 3)",1.2
24389,Micro,2000,47,6,45,300.0,804.0,7.211102485656738,7.211102485656738,0.0,"(3, 3)",1.0
24390,Micro,2000,47,6,45,300.0,804.5,6.0,5.0,90.0,"(3, 3)",1.2
24391,Micro,2000,47,6,45,551.0,800.0,4.0,4.0,90.0,"(3, 3)",1.0
24392,Micro,2000,47,6,45,78.0,800.0,4.0,4.0,90.0,"(3, 3)",1.0
24393,Micro,2000,47,6,45,611.0,798.5,5.0,4.0,90.0,"(3, 3)",1.25
24394,Micro,2000,47,6,45,797.5,793.5,5.0,5.0,90.0,"(3, 3)",1.0
24395,Micro,2000,47,6,45,555.2733764648438,793.2661743164062,8.912296295166016,7.380859851837158,76.71747589111328,"(3, 3)",1.2074875385891075
24396,Micro,2000,47,6,45,555.5,793.5,7.0,5.0,90.0,"(3, 3)",1.4
24397,Micro,2000,47,6,45,307.5,785.0,8.73733139038086,5.214605331420898,18.591798782348633,"(3, 3)",1.675549890177417
24398,Micro,2000,47,6,45,307.5,785.0,6.0,5.0,90.0,"(3, 3)",1.2
24399,Micro,2000,47,6,45,717.0,782.5,5.0,4.0,90.0,"(3, 3)",1.25
24400,Micro,2000,47,6,45,1024.0,773.0,4.0,4.0,90.0,"(3, 3)",1.0
24401,Micro,2000,47,6,45,411.0,773.0,4.0,4.0,90.0,"(3, 3)",1.0
24402,Micro,2000,47,6,45,752.7581176757812,769.475830078125,9.102737426757812,5.949645042419434,169.3226776123047,"(3, 3)",1.5299631090355212
24403,Micro,2000,47,6,45,752.5,770.0,6.0,5.0,90.0,"(3, 3)",1.2
24404,Micro,2000,47,6,45,764.5,758.5,5.0,5.0,90.0,"(3, 3)",1.0
24405,Micro,2000,47,6,45,1015.0,752.0,4.0,4.0,90.0,"(3, 3)",1.0
24406,Micro,2000,47,6,45,554.0,747.5,5.0,4.0,90.0,"(3, 3)",1.25
24407,Micro,2000,47,6,45,791.0,745.0,4.0,4.0,90.0,"(3, 3)",1.0
24408,Micro,2000,47,6,45,810.0,744.5,5.0,4.0,90.0,"(3, 3)",1.25
24409,Micro,2000,47,6,45,1025.5,740.0,4.0,3.0,90.0,"(3, 3)",1.3333333333333333
24410,Micro,2000,47,6,45,944.0,739.0,4.0,4.0,90.0,"(3, 3)",1.0
24411,Micro,2000,47,6,45,701.0,735.0,4.0,4.0,90.0,"(3, 3)",1.0
24412,Micro,2000,47,6,45,784.5,733.0,5.0,4.0,90.0,"(3, 3)",1.25
24413,Micro,2000,47,6,45,371.5484619140625,731.2516479492188,9.820969581604004,6.898103713989258,78.05768585205078,"(3, 3)",1.4237201974344362
24414,Micro,2000,47,6,45,371.0,731.0,6.0,6.0,90.0,"(3, 3)",1.0
24415,Micro,2000,47,6,45,153.5,730.5,5.0,5.0,90.0,"(3, 3)",1.0
24416,Micro,2000,47,6,45,513.0,729.0,4.0,4.0,90.0,"(3, 3)",1.0
24417,Micro,2000,47,6,45,450.5,730.0,15.924816131591797,4.550678730010986,8.741937637329102,"(3, 3)",3.4994375732503866
24418,Micro,2000,47,6,45,450.5,730.0,8.0,5.0,90.0,"(3, 3)",1.6
24419,Micro,2000,47,6,45,869.0860595703125,727.2662353515625,13.191858291625977,5.677901268005371,84.50263977050781,"(3, 3)",2.3233687359027
24420,Micro,2000,47,6,45,870.0,727.5,8.0,5.0,90.0,"(3, 3)",1.6
24421,Micro,2000,47,6,45,764.0,725.0,4.0,4.0,90.0,"(3, 3)",1.0
24422,Micro,2000,47,6,45,617.0,724.0,4.0,4.0,90.0,"(3, 3)",1.0
24423,Micro,2000,47,6,45,446.0,718.0,6.0,4.0,90.0,"(3, 3)",1.5
24424,Micro,2000,47,6,45,185.0,717.0,4.0,4.0,90.0,"(3, 3)",1.0
24425,Micro,2000,47,6,45,490.5,715.0,6.0,5.0,90.0,"(3, 3)",1.2
24426,Micro,2000,47,6,45,448.0,706.5,7.0,4.0,90.0,"(3, 3)",1.75
24427,Micro,2000,47,6,45,465.0,703.5,5.0,4.0,90.0,"(3, 3)",1.25
24428,Micro,2000,47,6,45,75.5,704.5,7.0,7.0,90.0,"(3, 3)",1.0
24429,Micro,2000,47,6,45,660.272705078125,698.272705078125,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
24430,Micro,2000,47,6,45,660.5,698.5,5.0,5.0,90.0,"(3, 3)",1.0
24431,Micro,2000,47,6,45,708.0,696.5,5.0,4.0,90.0,"(3, 3)",1.25
24432,Micro,2000,47,6,45,344.0,694.0,4.0,4.0,90.0,"(3, 3)",1.0
24433,Micro,2000,47,6,45,686.7266235351562,693.7338256835938,8.912296295166016,7.380859851837158,76.71747589111328,"(3, 3)",1.2074875385891075
24434,Micro,2000,47,6,45,686.5,693.5,7.0,5.0,90.0,"(3, 3)",1.4
24435,Micro,2000,47,6,45,404.7272644042969,691.727294921875,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
24436,Micro,2000,47,6,45,404.5,691.5,5.0,5.0,90.0,"(3, 3)",1.0
24437,Micro,2000,47,6,45,696.0,686.5,6.0,5.0,90.0,"(3, 3)",1.2
24438,Micro,2000,47,6,45,984.5,683.0,5.0,4.0,90.0,"(3, 3)",1.25
24439,Micro,2000,47,6,45,938.0,682.5,5.0,4.0,90.0,"(3, 3)",1.25
24440,Micro,2000,47,6,45,897.5,679.0,7.0,4.0,90.0,"(3, 3)",1.75
24441,Micro,2000,47,6,45,972.5,677.0,5.0,4.0,90.0,"(3, 3)",1.25
24442,Micro,2000,47,6,45,959.28955078125,678.4912719726562,12.502239227294922,5.478834629058838,173.7542724609375,"(3, 3)",2.2819157857010506
24443,Micro,2000,47,6,45,959.5,677.5,7.0,5.0,90.0,"(3, 3)",1.4
24444,Micro,2000,47,6,45,1005.0,670.0,6.0,4.0,90.0,"(3, 3)",1.5
24445,Micro,2000,47,6,45,456.5087585449219,668.71044921875,12.50223445892334,5.478835105895996,96.2457275390625,"(3, 3)",2.2819147167742244
24446,Micro,2000,47,6,45,457.5,668.5,7.0,5.0,90.0,"(3, 3)",1.4
24447,Micro,2000,47,6,45,467.5,667.0,5.0,4.0,90.0,"(3, 3)",1.25
24448,Micro,2000,47,6,45,99.0,662.0,4.0,4.0,90.0,"(3, 3)",1.0
24449,Micro,2000,47,6,45,935.0,652.5,5.0,4.0,90.0,"(3, 3)",1.25
24450,Micro,2000,47,6,45,735.0,650.0,4.0,4.0,90.0,"(3, 3)",1.0
24451,Micro,2000,47,6,45,689.0,648.5,5.0,4.0,90.0,"(3, 3)",1.25
24452,Micro,2000,47,6,45,808.0,644.0,4.0,4.0,90.0,"(3, 3)",1.0
24453,Micro,2000,47,6,45,894.0614013671875,642.2124633789062,12.257392883300781,6.768440246582031,26.597068786621094,"(3, 3)",1.8109627087999478
24454,Micro,2000,47,6,45,894.5,642.0,10.0,7.0,90.0,"(3, 3)",1.4285714285714286
24455,Micro,2000,47,6,45,714.6451416015625,636.6293334960938,11.866022109985352,5.80879545211792,153.09927368164062,"(3, 3)",2.042768110496804
24456,Micro,2000,47,6,45,714.5,636.0,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
24457,Micro,2000,47,6,45,878.5,633.0,5.0,4.0,90.0,"(3, 3)",1.25
24458,Micro,2000,47,6,45,692.0,632.0,4.0,4.0,90.0,"(3, 3)",1.0
24459,Micro,2000,47,6,45,271.5,629.0,5.0,4.0,90.0,"(3, 3)",1.25
24460,Micro,2000,47,6,45,499.0,627.0,4.0,4.0,90.0,"(3, 3)",1.0
24461,Micro,2000,47,6,45,706.5,625.5,5.0,5.0,90.0,"(3, 3)",1.0
24462,Micro,2000,47,6,45,13.0,620.0,4.0,4.0,90.0,"(3, 3)",1.0
24463,Micro,2000,47,6,45,902.0,619.0,4.0,4.0,90.0,"(3, 3)",1.0
24464,Micro,2000,47,6,45,965.1547241210938,616.9992065429688,8.667389869689941,6.179542064666748,122.9903335571289,"(3, 3)",1.4025942018014823
24465,Micro,2000,47,6,45,965.0,617.0,6.0,6.0,90.0,"(3, 3)",1.0
24466,Micro,2000,47,6,45,482.5,616.0,5.0,4.0,90.0,"(3, 3)",1.25
24467,Micro,2000,47,6,45,474.0,616.5,5.0,4.0,90.0,"(3, 3)",1.25
24468,Micro,2000,47,6,45,199.0,615.0,4.0,4.0,90.0,"(3, 3)",1.0
24469,Micro,2000,47,6,45,105.0,611.0,4.0,4.0,90.0,"(3, 3)",1.0
24470,Micro,2000,47,6,45,956.5,609.0,5.0,4.0,90.0,"(3, 3)",1.25
24471,Micro,2000,47,6,45,1026.0,607.5,5.0,2.0,90.0,"(3, 3)",2.5
24472,Micro,2000,47,6,45,745.5,607.0,5.0,4.0,90.0,"(3, 3)",1.25
24473,Micro,2000,47,6,45,174.0,607.0,4.0,4.0,90.0,"(3, 3)",1.0
24474,Micro,2000,47,6,45,541.727294921875,604.272705078125,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
24475,Micro,2000,47,6,45,541.5,604.5,5.0,5.0,90.0,"(3, 3)",1.0
24476,Micro,2000,47,6,45,476.7483215332031,603.4515380859375,9.820969581604004,6.898103713989258,11.942310333251953,"(3, 3)",1.4237201974344362
24477,Micro,2000,47,6,45,477.0,604.0,6.0,6.0,90.0,"(3, 3)",1.0
24478,Micro,2000,47,6,45,303.0,603.0,4.0,4.0,90.0,"(3, 3)",1.0
24479,Micro,2000,47,6,45,702.5714111328125,600.4285888671875,8.605646133422852,7.273098468780518,135.0,"(3, 3)",1.1832159526455253
24480,Micro,2000,47,6,45,703.0,600.0,6.0,6.0,90.0,"(3, 3)",1.0
24481,Micro,2000,47,6,45,1001.0,597.5,5.0,4.0,90.0,"(3, 3)",1.25
24482,Micro,2000,47,6,45,932.0,596.0,4.0,4.0,90.0,"(3, 3)",1.0
24483,Micro,2000,47,6,45,42.26618576049805,597.2733764648438,8.912296295166016,7.380859851837158,13.282526016235352,"(3, 3)",1.2074875385891075
24484,Micro,2000,47,6,45,42.5,597.5,7.0,5.0,90.0,"(3, 3)",1.4
24485,Micro,2000,47,6,45,501.0,595.0,4.0,4.0,90.0,"(3, 3)",1.0
24486,Micro,2000,47,6,45,473.0,592.0,4.0,4.0,90.0,"(3, 3)",1.0
24487,Micro,2000,47,6,45,55.0,592.0,4.0,4.0,90.0,"(3, 3)",1.0
24488,Micro,2000,47,6,45,744.0,591.0,6.0,4.0,90.0,"(3, 3)",1.5
24489,Micro,2000,47,6,45,481.7272644042969,590.727294921875,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
24490,Micro,2000,47,6,45,481.5,590.5,5.0,5.0,90.0,"(3, 3)",1.0
24491,Micro,2000,47,6,45,577.0,589.0,4.0,4.0,90.0,"(3, 3)",1.0
24492,Micro,2000,47,6,45,730.5,583.0,5.0,4.0,90.0,"(3, 3)",1.25
24493,Micro,2000,47,6,45,63.0,582.0,4.0,4.0,90.0,"(3, 3)",1.0
24494,Micro,2000,47,6,45,488.0,578.0,4.0,4.0,90.0,"(3, 3)",1.0
24495,Micro,2000,47,6,45,65.0,575.0,4.0,4.0,90.0,"(3, 3)",1.0
24496,Micro,2000,47,6,45,921.5,571.0,5.0,4.0,90.0,"(3, 3)",1.25
24497,Micro,2000,47,6,45,726.5,561.0,5.0,4.0,90.0,"(3, 3)",1.25
24498,Micro,2000,47,6,45,410.5,553.0,5.0,4.0,90.0,"(3, 3)",1.25
24499,Micro,2000,47,6,45,475.0,552.0,6.0,4.0,90.0,"(3, 3)",1.5
24500,Micro,2000,47,6,45,84.0,552.0,4.0,4.0,90.0,"(3, 3)",1.0
24501,Micro,2000,47,6,45,622.727294921875,550.272705078125,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
24502,Micro,2000,47,6,45,622.5,550.5,5.0,5.0,90.0,"(3, 3)",1.0
24503,Micro,2000,47,6,45,742.0,547.0,4.0,4.0,90.0,"(3, 3)",1.0
24504,Micro,2000,47,6,45,68.0,547.0,6.0,4.0,90.0,"(3, 3)",1.5
